pack_player_id,player_name,position,nfl_team,fbg_id,cbs_id,fantasypros_id,gsis_id,model_id,source_as_of,exported_at,scoring_fingerprint,authority,fbg_points,cbs_points,fantasypros_points,raw_consensus_points,mean_reversion_delta,within_position_delta,season_context_delta,durability_delta,availability_delta,modified_projection_points,uncertainty_low,uncertainty_high,fallback_reason,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk10,wk11,wk12,wk13,wk14,wk15,wk16,wk17,wk18
fbg:GibbJa00,Jahmyr Gibbs,RB,DET,GibbJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,339.3,386.5,372.2,365.8,0,0,0,0,0,365.8,339.3,386.5,,,,,,,,,,,,,,,,,,,
fbg:RobiBi01,Bijan Robinson,RB,ATL,RobiBi01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,334.7,398.8,370.3,367.7,0,0,0,0,0,367.7,334.7,398.8,,,,,,,,,,,,,,,,,,,
fbg:ChasJa00,Ja'Marr Chase,WR,CIN,ChasJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,334.7,344,335.5,338,0,0,0,0,0,338,334.7,344,,,,,,,,,,,,,,,,,,,
fbg:McCaCh00,Christian McCaffrey,RB,SF,McCaCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,327.4,318.3,334.7,326.8,0,0,0,0,0,326.8,318.3,334.7,,,,,,,,,,,,,,,,,,,
fbg:TaylJo02,Jonathan Taylor,RB,IND,TaylJo02,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,279.3,338.1,312.9,309.9,0,0,0,0,0,309.9,279.3,338.1,,,,,,,,,,,,,,,,,,,
fbg:JeanAs00,Ashton Jeanty,RB,LV,JeanAs00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,283.4,286.7,276.4,282.2,0,0,0,0,0,282.2,276.4,286.7,,,,,,,,,,,,,,,,,,,
fbg:NacuPu00,Puka Nacua,WR,LAR,NacuPu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,311.9,373.4,339.8,341.5,0,0,0,0,0,341.5,311.9,373.4,,,,,,,,,,,,,,,,,,,
fbg:BoweBr00,Brock Bowers,TE,LV,BoweBr00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,271.4,241.3,243.6,252.2,0,0,0,0,0,252.2,241.3,271.4,,,,,,,,,,,,,,,,,,,
fbg:AchaDe00,De'Von Achane,RB,MIA,AchaDe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,262.1,317.6,292.1,290.4,0,0,0,0,0,290.4,262.1,317.6,,,,,,,,,,,,,,,,,,,
fbg:SmitJa02,Jaxon Smith-Njigba,WR,SEA,SmitJa02,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,285.6,340.4,324.4,316.6,0,0,0,0,0,316.6,285.6,340.4,,,,,,,,,,,,,,,,,,,
fbg:StBrAm00,Amon-Ra St. Brown,WR,DET,StBrAm00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,285.4,316.7,319.4,307,0,0,0,0,0,307,285.4,319.4,,,,,,,,,,,,,,,,,,,
fbg:BrowAJ00,A.J. Brown,WR,NE,BrowAJ00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,272.6,280.6,257.1,270.1,0,0,0,0,0,270.1,257.1,280.6,,,,,,,,,,,,,,,,,,,
fbg:CookJa05,James Cook III,RB,BUF,CookJa05,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,258.1,262,270.2,263.4,0,0,0,0,0,263.4,258.1,270.2,,,,,,,,,,,,,,,,,,,
fbg:LambCe00,CeeDee Lamb,WR,DAL,LambCe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,266.2,272.9,272.9,270.6,0,0,0,0,0,270.6,266.2,272.9,,,,,,,,,,,,,,,,,,,
fbg:BrowCh06,Chase Brown,RB,CIN,BrowCh06,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,261.2,301.2,277.6,279.8,0,0,0,0,0,279.8,261.2,301.2,,,,,,,,,,,,,,,,,,,
fbg:HampOm00,Omarion Hampton,RB,LAC,HampOm00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,225,245.4,264,244.7,0,0,0,0,0,244.7,225,264,,,,,,,,,,,,,,,,,,,
fbg:LondDr00,Drake London,WR,ATL,LondDr00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,261.6,327.1,287.1,291.7,0,0,0,0,0,291.7,261.6,327.1,,,,,,,,,,,,,,,,,,,
fbg:AlleJo01,Josh Allen,QB,BUF,AlleJo01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,407.8,419.7,415.6,414.3,0,0,0,0,0,414.3,407.8,419.7,,,,,,,,,,,,,,,,,,,
fbg:McBrTr01,Trey McBride,TE,ARI,McBrTr01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,241.6,270.8,254.5,255.5,0,0,0,0,0,255.5,241.6,270.8,,,,,,,,,,,,,,,,,,,
fbg:JeffJu00,Justin Jefferson,WR,MIN,JeffJu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,251.6,258.5,269.6,259.9,0,0,0,0,0,259.9,251.6,269.6,,,,,,,,,,,,,,,,,,,
fbg:BarkSa00,Saquon Barkley,RB,PHI,BarkSa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,249.8,259.6,265.7,258.3,0,0,0,0,0,258.3,249.8,265.7,,,,,,,,,,,,,,,,,,,
fbg:CollNi00,Nico Collins,WR,HOU,CollNi00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,253.3,257.1,248.6,253,0,0,0,0,0,253,248.6,257.1,,,,,,,,,,,,,,,,,,,
fbg:WalkKe01,Ken Walker III,RB,KC,WalkKe01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,246.8,224.4,250.8,240.8,0,0,0,0,0,240.8,224.4,250.8,,,,,,,,,,,,,,,,,,,
fbg:HallBr01,Breece Hall,RB,NYJ,HallBr01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,243.8,246,253.3,247.7,0,0,0,0,0,247.7,243.8,253.3,,,,,,,,,,,,,,,,,,,
fbg:PickGe00,George Pickens,WR,DAL,PickGe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,233.7,291.7,252.2,259,0,0,0,0,0,259,233.7,291.7,,,,,,,,,,,,,,,,,,,
fbg:MayeDr00,Drake Maye,QB,NE,MayeDr00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,379.6,376.2,373.1,376.3,0,0,0,0,0,376.3,373.1,379.6,,,,,,,,,,,,,,,,,,,
fbg:LoveJe01,Jeremiyah Love,RB,ARI,LoveJe01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,233.1,230.3,255.6,239.7,0,0,0,0,0,239.7,230.3,255.6,,,,,,,,,,,,,,,,,,,
fbg:HenrDe00,Derrick Henry,RB,BAL,HenrDe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,236.7,288.2,273.1,265.8,0,0,0,0,0,265.8,236.7,288.2,,,,,,,,,,,,,,,,,,,
fbg:WarrTy00,Tyler Warren,TE,IND,WarrTy00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,189.6,217.8,201.6,202.9,0,0,0,0,0,202.9,189.6,217.8,,,,,,,,,,,,,,,,,,,
fbg:JacoJo00,Josh Jacobs,RB,GB,JacoJo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,233.3,243.5,256.8,244.5,0,0,0,0,0,244.5,233.3,256.8,,,,,,,,,,,,,,,,,,,
fbg:LoveCo00,Colston Loveland,TE,CHI,LoveCo00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,186.4,229.3,209.5,208.2,0,0,0,0,0,208.2,186.4,229.3,,,,,,,,,,,,,,,,,,,
fbg:RiceRa01,Rashee Rice,WR,KC,RiceRa01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,222.3,301.1,273.6,265.4,0,0,0,0,0,265.4,222.3,301.1,,,,,,,,,,,,,,,,,,,
fbg:SmitDe04,DeVonta Smith,WR,PHI,SmitDe04,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,237.4,239.9,236.7,238,0,0,0,0,0,238,236.7,239.9,,,,,,,,,,,,,,,,,,,
fbg:WillKy02,Kyren Williams,RB,LAR,WillKy02,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,230.7,242.3,240.1,237.7,0,0,0,0,0,237.7,230.7,242.3,,,,,,,,,,,,,,,,,,,
fbg:BurrJo01,Joe Burrow,QB,CIN,BurrJo01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,373.2,366,365.8,368.4,0,0,0,0,0,368.4,365.8,373.2,,,,,,,,,,,,,,,,,,,
fbg:WillJa08,Javonte Williams,RB,DAL,WillJa08,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,225.8,213.5,234.4,224.6,0,0,0,0,0,224.6,213.5,234.4,,,,,,,,,,,,,,,,,,,
fbg:OlavCh00,Chris Olave,WR,NO,OlavCh00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,234,281.4,257.3,257.4,0,0,0,0,0,257.4,234,281.4,,,,,,,,,,,,,,,,,,,
fbg:SkatCa00,Cam Skattebo,RB,NYG,SkatCa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,212.8,246.9,244.2,234.5,0,0,0,0,0,234.5,212.8,246.9,,,,,,,,,,,,,,,,,,,
fbg:NabeMa00,Malik Nabers,WR,NYG,NabeMa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,214.7,239.3,231.2,228.3,0,0,0,0,0,228.3,214.7,239.3,,,,,,,,,,,,,,,,,,,
fbg:McCoLa00,Ladd McConkey,WR,LAC,McCoLa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,227.6,232,212.4,224,0,0,0,0,0,224,212.4,232,,,,,,,,,,,,,,,,,,,
fbg:JackLa00,Lamar Jackson,QB,BAL,JackLa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,363.6,380.1,371.6,371.7,0,0,0,0,0,371.7,363.6,380.1,,,,,,,,,,,,,,,,,,,
fbg:EtieTr00,Travis Etienne Jr.,RB,NO,EtieTr00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,213.6,228.1,232.1,224.5,0,0,0,0,0,224.5,213.6,232.1,,,,,,,,,,,,,,,,,,,
fbg:FlowZa00,Zay Flowers,WR,BAL,FlowZa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,221.5,257.5,243.8,240.8,0,0,0,0,0,240.8,221.5,257.5,,,,,,,,,,,,,,,,,,,
fbg:McMiTe00,Tetairoa McMillan,WR,CAR,McMiTe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,213.9,222.8,227.6,221.4,0,0,0,0,0,221.4,213.9,227.6,,,,,,,,,,,,,,,,,,,
fbg:JudkQu00,Quinshon Judkins,RB,CLE,JudkQu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,216.2,196.9,213.8,209,0,0,0,0,0,209,196.9,216.2,,,,,,,,,,,,,,,,,,,
fbg:PittKy00,Kyle Pitts Sr.,TE,ATL,PittKy00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,181.1,215.8,195.6,197.4,0,0,0,0,0,197.4,181.1,215.8,,,,,,,,,,,,,,,,,,,
fbg:HiggTe00,Tee Higgins,WR,CIN,HiggTe00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,220,243.7,221.3,228.2,0,0,0,0,0,228.2,220,243.7,,,,,,,,,,,,,,,,,,,
fbg:IrviBu00,Bucky Irving,RB,TB,IrviBu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,207.7,237.1,224,222.8,0,0,0,0,0,222.8,207.7,237.1,,,,,,,,,,,,,,,,,,,
fbg:FannHa00,Harold Fannin Jr.,TE,CLE,FannHa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,168.7,202.9,190.3,187.2,0,0,0,0,0,187.2,168.7,202.9,,,,,,,,,,,,,,,,,,,
fbg:DaniJa00,Jayden Daniels,QB,WAS,DaniJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,346.6,369.8,361.6,359.2,0,0,0,0,0,359.2,346.6,369.8,,,,,,,,,,,,,,,,,,,
fbg:BurdLu00,Luther Burden III,WR,CHI,BurdLu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,218.9,210.3,208,212.4,0,0,0,0,0,212.4,208,218.9,,,,,,,,,,,,,,,,,,,
fbg:SwifDA00,D'Andre Swift,RB,CHI,SwifDA00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,207.2,230.7,222.7,220.1,0,0,0,0,0,220.1,207.2,230.7,,,,,,,,,,,,,,,,,,,
fbg:WarrJa00,Jaylen Warren,RB,PIT,WarrJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,201,192.9,192.6,195.5,0,0,0,0,0,195.5,192.6,201,,,,,,,,,,,,,,,,,,,
cbs:1759407,Michael Burton,RB,CLE,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,22.6,16.9,19.7,0,0,0,0,0,19.7,16.9,22.6,,,,,,,,,,,,,,,,,,,
fbg:KelcTr00,Travis Kelce,TE,KC,KelcTr00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,177.8,194.6,181.5,184.6,0,0,0,0,0,184.6,177.8,194.6,,,,,,,,,,,,,,,,,,,
fbg:HurtJa00,Jalen Hurts,QB,PHI,HurtJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,353.4,366.2,361.8,360.4,0,0,0,0,0,360.4,353.4,366.2,,,,,,,,,,,,,,,,,,,
fbg:WilsGa00,Garrett Wilson,WR,NYJ,WilsGa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,217.5,236.9,242.3,232.2,0,0,0,0,0,232.2,217.5,242.3,,,,,,,,,,,,,,,,,,,
fbg:MoorDJ00,DJ Moore,WR,BUF,MoorDJ00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,220.9,209.1,207.8,212.6,0,0,0,0,0,212.6,207.8,220.9,,,,,,,,,,,,,,,,,,,
fbg:WaddJa00,Jaylen Waddle,WR,DEN,WaddJa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,217.1,211.9,209.6,212.9,0,0,0,0,0,212.9,209.6,217.1,,,,,,,,,,,,,,,,,,,
cbs:1824308,Ameer Abdullah,RB,JAC,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,26.7,,26.7,0,0,0,0,0,26.7,26.7,26.7,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
cbs:2010409,Dare Ogunbowale,RB,HOU,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,22,,22,0,0,0,0,0,22,22,22,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
fbg:denxxx99,Denver Broncos,DST,DEN,denxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,177.7,281,,228.8,0,0,0,0,0,228.8,177.7,281,,,,,,,,,,,,,,,,,,,
fbg:KrafTu00,Tucker Kraft,TE,GB,KrafTu00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,171.8,196.6,174.9,181,0,0,0,0,0,181,171.8,196.6,,,,,,,,,,,,,,,,,,,
fbg:PresDa01,Dak Prescott,QB,DAL,PresDa01,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,342.8,375.8,356.6,358.3,0,0,0,0,0,358.3,342.8,375.8,,,,,,,,,,,,,,,,,,,
fbg:EgbuEm00,Emeka Egbuka,WR,TB,EgbuEm00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,215.5,231.2,227.7,224.7,0,0,0,0,0,224.7,215.5,231.2,,,,,,,,,,,,,,,,,,,
cbs:1620002,Tyler Johnson,WR,DAL,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,36.7,,36.7,0,0,0,0,0,36.7,36.7,36.7,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
cbs:2131774,Andrew Beck,RB,NYJ,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,21.6,14.8,18.2,0,0,0,0,0,18.2,14.8,21.6,,,,,,,,,,,,,,,,,,,
cbs:2131579,Nick Chubb,RB,HOU,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,14.9,,14.9,0,0,0,0,0,14.9,14.9,14.9,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
cbs:1737078,DeAndre Hopkins,WR,BAL,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,20.8,,20.8,0,0,0,0,0,20.8,20.8,20.8,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
cbs:2174957,Raheem Mostert,RB,LV,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,11.8,,11.8,0,0,0,0,0,11.8,11.8,11.8,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
fbg:htxxxx99,Houston Texans,DST,HOU,htxxxx99,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,175.2,263.6,,218.9,0,0,0,0,0,218.9,175.2,263.6,,,,,,,,,,,,,,,,,,,
fbg:StafMa00,Matthew Stafford,QB,LAR,StafMa00,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,341.9,351.7,353.4,349,0,0,0,0,0,349,341.9,353.4,,,,,,,,,,,,,,,,,,,
cbs:2222046,Trayveon Williams,RB,CLE,,,,,tb-cbs-fbg-refresh-20260812,2026-08-12T22:55:51.496Z,2026-08-12T22:55:51.496Z,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,22.9,,22.9,0,0,0,0,0,22.9,22.9,22.9,Single premium source matched; carried forward,,,,,,,,,,,,,,,,,,
