pack_player_id,player_name,position,nfl_team,fbg_id,cbs_id,fantasypros_id,gsis_id,model_id,source_as_of,exported_at,scoring_fingerprint,authority,fbg_points,cbs_points,fantasypros_points,raw_consensus_points,mean_reversion_delta,within_position_delta,season_context_delta,durability_delta,availability_delta,modified_projection_points,uncertainty_low,uncertainty_high,fallback_reason,wk1,wk2,wk3,wk4,wk5,wk6,wk7,wk8,wk9,wk10,wk11,wk12,wk13,wk14,wk15,wk16,wk17,wk18
fbg:ReimTi00,Tip Reiman,TE,ARI,ReimTi00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,9.3,26.8,8.4,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:WillAn02,Antonio Williams,WR,WAS,WillAn02,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,63.5,135,125.7,107.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:WileJa00,Jared Wiley,TE,KC,WileJa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,9.1,25.8,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:26688308,Shane Zylstra,TE,BUF,,26688308,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,8.9,,8.9,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:AlleDa01,Davis Allen,TE,LAR,AlleDa01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,8.7,67.8,44,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:HudsTa00,Tanner Hudson,TE,CIN,HudsTa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,8.6,22.2,29.3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:GalbJJ00,JJ Galbreath,TE,PIT,GalbJJ00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,7.8,0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BateBr00,Brenden Bates,TE,CLE,BateBr00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,7.8,20.4,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:CalcGr00,Grant Calcaterra,TE,PHI,CalcGr00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,7.6,56.1,28.5,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:JameJo02,Jordan James,RB,SF,JameJo02,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,52.6,121.4,92,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:KoziTa00,Tanner Koziol,TE,JAX,KoziTa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,7.3,26.4,9.4,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:3162481,Mitchell Tinsley,WR,CIN,,3162481,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,61.5,,61.5,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:YuroBe00,Ben Yurosek,TE,MIN,YuroBe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,7.2,0,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:AlleLe01,LeQuint Allen Jr.,RB,JAX,AlleLe01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,52.1,17.1,45.7,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:CulpDe00,Devin Culp,TE,TB,CulpDe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,6.5,33.4,17.4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MorrQu00,Quintin Morris,TE,JAX,MorrQu00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,6.6,0,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BartGa00,Gavin Bartholomew,TE,MIN,BartGa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,6.3,0,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:VidaKi00,Kimani Vidal,RB,LAC,VidaKi00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,51.3,81.7,61,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MimsMa00,Marvin Mims Jr.,WR,DEN,MimsMa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,59.7,76.3,66.5,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2961827,Colson Yankoff,TE,WAS,,2961827,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,5.3,,5.3,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:WrigJa04,Jaylen Wright,RB,MIA,WrigJa04,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,50.5,56.3,50.4,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:FidoTh00,Thomas Fidone II,TE,NYG,FidoTh00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,4.9,24.8,26.1,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:McKeSe00,Sean McKeon,TE,IND,McKeSe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,4.9,0,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BlacKa00,Kaelon Black,RB,SF,BlacKa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,49.9,114.8,72.8,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:TurpKa00,KaVontae Turpin,WR,DAL,TurpKa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,58.8,73,63.2,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2964293,Jack Westover,TE,NE,,2964293,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,4.4,,4.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:RoyeJo00,Joe Royer,TE,CLE,RoyeJo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,4.2,24.8,15.8,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:3165078,Jalen Brooks,WR,ARI,,3165078,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,58.4,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:26727130,Max Bredeson,TE,MIN,,26727130,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,4,,4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:GranKy00,Kylen Granson,TE,TEN,GranKy00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,4,23.2,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:TraoSe00,Seydou Traore,TE,MIA,TraoSe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,3.9,23.8,23.7,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:EndrJa00,Jack Endries,TE,CIN,EndrJa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,3.7,31,31.2,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BellCh01,Chris Bell,WR,MIA,BellCh01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,57.7,76.4,88.5,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:3175781,Riley Nowakowski,TE,PIT,,3175781,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,3.4,,3.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:CuevJo00,Josh Cuevas,TE,BAL,CuevJo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,3.3,22.8,8.7,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MundJo00,Johnny Mundt,TE,PHI,MundJo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,3.1,14.2,8.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ArkiTa00,Tanner Arkin,TE,NE,ArkiTa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,3,0,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:KirkCh00,Christian Kirk,WR,SF,KirkCh00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,57.2,141.9,94.3,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2221829,Feleipe Franks,TE,CAR,,2221829,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,2.4,,2.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:DaviMa02,Malik Davis,RB,DAL,DaviMa02,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,47.7,94.6,65.7,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:LongHu00,Hunter Long,TE,JAX,LongHu00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,2.1,30.8,15.4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2741208,Tyrell Shavers,WR,BUF,,2741208,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,56.2,11,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:SharBa00,Bauer Sharp,TE,TB,SharBa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,1.1,27.4,28.2,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:GiddDJ00,DJ Giddens,RB,IND,GiddDJ00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,46.2,19.7,35.8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BranZa00,Zachariah Branch,WR,ATL,BranZa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,55,91,98.4,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ColeJo00,Jonah Coleman,RB,DEN,ColeJo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,43.4,23.3,32.8,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:DougDe00,DeMario Douglas,WR,NE,DougDe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,52,58.1,61.6,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:HortTo00,Tory Horton,WR,SEA,HortTo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,49.5,123,94.7,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:HursTe00,Ted Hurst,WR,TB,HursTe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,49.4,99.3,82.9,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:JeffVa00,Van Jefferson,WR,WAS,JeffVa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,48.8,27,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:LaneJa01,Ja'Kobi Lane,WR,BAL,LaneJa01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,48,111.4,96.5,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:JuszKy00,Kyle Juszczyk,RB,SF,JuszKy00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,37.5,65.2,55,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:WilsEm00,Emanuel Wilson,RB,SEA,WilsEm00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,37.4,91.5,51.1,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:DaviIs00,Isaiah Davis,RB,NYJ,DaviIs00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,37.3,35.5,43.4,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2867472,Ty Chandler,RB,NO,,2867472,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,37.2,37.5,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:PalmJo01,Joshua Palmer,WR,BUF,PalmJo01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,45.7,,69,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BrooTa00,Tahj Brooks,RB,CIN,BrooTa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,35.7,10.5,18.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:RandAd00,Adam Randall,RB,BAL,RandAd00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,35.7,106.2,66.2,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:3172189,Frank Gore Jr.,RB,BUF,,3172189,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,34.3,35,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:26694592,Beaux Collins,WR,NYG,,26694592,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,43.1,,43.1,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:ClaiDe00,Demond Claiborne,RB,MIN,ClaiDe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,33.7,22.3,23.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:SingNi00,Nicholas Singleton,RB,TEN,SingNi00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,33.6,20.7,20.2,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:SmitBr00,Brashard Smith,RB,KC,SmitBr00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,33.2,63.7,32.5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MumpKo00,Konata Mumpfield,WR,LAR,MumpKo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,42,61.8,29.6,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:EtieTr01,Trevor Etienne,RB,CAR,EtieTr01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,32.4,12.7,15.1,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:FordJe00,Jerome Ford,RB,WAS,FordJe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,31.8,36.6,19.1,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2820090,Austin Ekeler,RB,WAS,,2820090,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,31.2,,31.2,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2246849,Devin Duvernay,WR,ARI,,2246849,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,40,0,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:TillCe00,Cedric Tillman,WR,CLE,TillCe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,39.5,100.5,54.4,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:SingDe00,Devin Singletary,RB,NYG,SingDe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,28.8,19.7,19.8,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:MillKe00,Kendre Miller,RB,NO,MillKe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,28.6,19.7,7.3,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BellSk00,Skyler Bell,WR,BUF,BellSk00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,37.4,30.4,42.5,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:McCaLu00,Luke McCaffrey,WR,WAS,McCaLu00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,37.3,85.4,65,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:JohnTe01,Tez Johnson,WR,TB,JohnTe01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,36.9,82.9,21.4,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:GordOl00,Ollie Gordon II,RB,MIA,GordOl00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,27.5,14.9,34.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:LuepHu01,Hunter Luepke,RB,DAL,LuepHu01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,27.5,20.7,25,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2967463,Brycen Tremayne,WR,CAR,,2967463,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,36.3,8.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:DemeEm00,Emari Demercado,RB,KC,DemeEm00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,26.7,100.5,82.4,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ShipWi00,Will Shipley,RB,PHI,ShipWi00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,26.6,20.3,27.6,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2869402,Zavier Scott,RB,MIN,,2869402,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,26.3,0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:WalkJa01,Jahdae Walker,WR,CHI,WalkJa01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,35.2,102.5,56.2,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2819876,Elijah Mitchell,RB,PHI,,2819876,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,25.6,26.1,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2964863,Nikko Remigio,WR,KC,,2964863,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,34.6,0,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ThorDo00,Dont'e Thornton Jr.,WR,LV,ThorDo00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,34.5,54.9,32.3,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:ConnJa00,James Conner,RB,ARI,ConnJa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,25.5,122.1,61.6,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:AyomEl00,Elic Ayomanor,WR,TEN,AyomEl00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,34.3,134.1,75.4,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BrowMa05,Hollywood Brown,WR,PHI,BrowMa05,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,34.3,,89.8,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:BurkTr00,Treylon Burks,WR,WAS,BurkTr00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,34.1,76.6,81.1,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:26696063,Dominic Lovett,WR,DET,,26696063,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,34,,34,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2828751,Colton Dowell,WR,SF,,2828751,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,34,,34,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:3122273,Trey Palmer,WR,NO,,3122273,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,34,,34,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:RoyaJa00,Jalen Royals,WR,KC,RoyaJa00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,33.2,28.1,18,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2868959,Charlie Jones,WR,CIN,,2868959,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,33,0,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:DuliAs00,Ashton Dulin,WR,IND,DuliAs00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,32.9,99.9,78.7,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:WilsRo02,Roman Wilson,WR,PIT,WilsRo02,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,32.8,76.4,,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:CousKi00,Kirk Cousins,QB,LV,CousKi00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,155,47.2,53.8,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:2865894,Ihmir Smith-Marsette,WR,ARI,,2865894,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,32.4,,32.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
fbg:AlleKa01,Kaytron Allen,RB,WAS,AlleKa01,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,23.1,27.3,21.5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbg:TuckSe00,Sean Tucker,RB,TB,TuckSe00,,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,23.1,27.4,31.9,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbs:26695655,Lewis Bond,WR,HOU,,26695655,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,31.4,,31.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:2804732,Elijah Cooks,WR,NO,,2804732,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,31.4,,31.4,,,,,,,,,Document the explicit fallback used,,,,,,,,,,,,,,,,,,
cbs:3171149,Ke'Shawn Williams,WR,CIN,,3171149,,,replace-with-immutable-model-id,,,tb26-ppr-6pt-pass-td-minus2-int-2pt-sack-50fg-v1,candidate_only,,31.4,0,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
